filename,source,split,teds_score,label
pubtabnet_train_PMC3774013_009_00.png,pubtabnet,train,0.194,0
pubtabnet_train_PMC4178532_004_00.png,pubtabnet,train,0.1774,0
pubtabnet_train_PMC4137728_001_00.png,pubtabnet,train,0.1961,0
pubtabnet_train_PMC5395796_001_01.png,pubtabnet,train,0.2124,0
pubtabnet_train_PMC5156691_004_00.png,pubtabnet,train,0.1364,0
pubtabnet_train_PMC5896340_003_01.png,pubtabnet,train,0.2692,0
pubtabnet_train_PMC5460188_002_01.png,pubtabnet,train,0.1875,0
pubtabnet_train_PMC3884781_003_00.png,pubtabnet,train,0.1912,0
pubtabnet_train_PMC4342216_007_00.png,pubtabnet,train,0.136,0
pubtabnet_train_PMC4615360_004_00.png,pubtabnet,train,0.3118,0
pubtabnet_train_PMC3973995_004_02.png,pubtabnet,train,0.3913,0
pubtabnet_train_PMC4256524_003_00.png,pubtabnet,train,0.3667,0
pubtabnet_train_PMC4528807_003_00.png,pubtabnet,train,0.4211,0
pubtabnet_train_PMC5630540_006_00.png,pubtabnet,train,0.3043,0
pubtabnet_train_PMC3893462_004_00.png,pubtabnet,train,0.1188,0
pubtabnet_train_PMC4344591_007_00.png,pubtabnet,train,0.2564,0
pubtabnet_train_PMC4459060_001_00.png,pubtabnet,train,0.4074,0
pubtabnet_train_PMC5766646_001_00.png,pubtabnet,train,0.2963,0
pubtabnet_train_PMC4475626_002_00.png,pubtabnet,train,0.1543,0
pubtabnet_train_PMC4227296_007_00.png,pubtabnet,train,0.283,0
pubtabnet_train_PMC2817647_002_00.png,pubtabnet,train,0.3704,0
pubtabnet_train_PMC6024985_003_01.png,pubtabnet,train,0.1695,0
pubtabnet_train_PMC3153998_002_00.png,pubtabnet,train,0.2791,0
pubtabnet_train_PMC4045427_003_01.png,pubtabnet,train,0.2317,0
pubtabnet_train_PMC4621868_006_00.png,pubtabnet,train,0.2323,0
pubtabnet_train_PMC5654052_004_00.png,pubtabnet,train,0.2949,0
pubtabnet_train_PMC2674060_007_00.png,pubtabnet,train,0.213,0
pubtabnet_train_PMC5848541_002_00.png,pubtabnet,train,0.2222,0
pubtabnet_train_PMC6025054_007_00.png,pubtabnet,train,0.1321,0
pubtabnet_train_PMC5009552_005_00.png,pubtabnet,train,0.112,0
pubtabnet_train_PMC5535949_007_00.png,pubtabnet,train,0.1739,0
pubtabnet_train_PMC4560916_004_01.png,pubtabnet,train,0.1111,0
pubtabnet_train_PMC4036595_002_00.png,pubtabnet,train,0.0385,0
pubtabnet_train_PMC4222494_006_02.png,pubtabnet,train,0.2692,0
pubtabnet_train_PMC5471553_004_02.png,pubtabnet,train,0.3043,0
pubtabnet_train_PMC3281792_005_00.png,pubtabnet,train,0.407,0
pubtabnet_train_PMC3403984_003_00.png,pubtabnet,train,0.215,0
pubtabnet_train_PMC4501948_004_00.png,pubtabnet,train,0.3333,0
pubtabnet_train_PMC5184810_008_01.png,pubtabnet,train,0.0569,0
pubtabnet_train_PMC3239297_007_00.png,pubtabnet,train,0.1361,0
pubtabnet_train_PMC3724499_001_00.png,pubtabnet,train,0.0286,0
pubtabnet_train_PMC5183773_004_01.png,pubtabnet,train,0.3881,0
pubtabnet_train_PMC4262164_003_01.png,pubtabnet,train,0.2414,0
pubtabnet_train_PMC2257960_003_01.png,pubtabnet,train,0.2973,0
pubtabnet_train_PMC2518127_002_00.png,pubtabnet,train,0.2424,0
pubtabnet_train_PMC5332365_003_00.png,pubtabnet,train,0.0923,0
pubtabnet_train_PMC5882830_010_00.png,pubtabnet,train,0.193,0
pubtabnet_train_PMC2797502_006_01.png,pubtabnet,train,0.1622,0
pubtabnet_train_PMC3335524_002_00.png,pubtabnet,train,0.28,0
pubtabnet_train_PMC5897978_004_00.png,pubtabnet,train,0.1915,0
pubtabnet_train_PMC5981920_009_00.png,pubtabnet,train,0.0759,0
pubtabnet_train_PMC4248098_004_00.png,pubtabnet,train,0.2727,0
pubtabnet_train_PMC5932455_002_01.png,pubtabnet,train,0.3043,0
pubtabnet_train_PMC3467164_005_00.png,pubtabnet,train,0.2283,0
pubtabnet_train_PMC3878662_002_00.png,pubtabnet,train,0.0,0
pubtabnet_train_PMC6057576_008_01.png,pubtabnet,train,0.4333,0
pubtabnet_train_PMC3083344_004_00.png,pubtabnet,train,0.2097,0
pubtabnet_train_PMC5359195_003_00.png,pubtabnet,train,0.3077,0
pubtabnet_train_PMC1388224_003_00.png,pubtabnet,train,0.1758,0
pubtabnet_train_PMC5444699_006_00.png,pubtabnet,train,0.3879,0
pubtabnet_train_PMC5733843_001_00.png,pubtabnet,train,0.1233,0
pubtabnet_train_PMC1940099_001_01.png,pubtabnet,train,0.2407,0
pubtabnet_train_PMC5883400_005_00.png,pubtabnet,train,0.1548,0
pubtabnet_train_PMC5219653_004_00.png,pubtabnet,train,0.092,0
pubtabnet_train_PMC4236493_012_01.png,pubtabnet,train,0.1091,0
pubtabnet_train_PMC3251989_014_00.png,pubtabnet,train,0.3889,0
pubtabnet_train_PMC2723091_012_00.png,pubtabnet,train,0.2283,0
pubtabnet_train_PMC5054581_003_01.png,pubtabnet,train,0.3191,0
pubtabnet_train_PMC3196738_006_00.png,pubtabnet,train,0.0667,0
pubtabnet_train_PMC5085739_002_00.png,pubtabnet,train,0.1471,0
pubtabnet_train_PMC5414167_001_00.png,pubtabnet,train,0.4706,0
pubtabnet_train_PMC2723756_006_00.png,pubtabnet,train,0.1928,0
pubtabnet_train_PMC6065813_005_00.png,pubtabnet,train,0.2222,0
pubtabnet_train_PMC5678572_001_01.png,pubtabnet,train,0.2368,0
pubtabnet_train_PMC4699331_006_00.png,pubtabnet,train,0.1623,0
pubtabnet_train_PMC4055242_007_01.png,pubtabnet,train,0.0667,0
pubtabnet_train_PMC3258196_004_00.png,pubtabnet,train,0.457,0
pubtabnet_train_PMC5635281_002_01.png,pubtabnet,train,0.5625,0
pubtabnet_train_PMC3481447_007_00.png,pubtabnet,train,0.129,0
pubtabnet_train_PMC1257649_003_00.png,pubtabnet,train,0.1588,0
pubtabnet_train_PMC5343409_003_01.png,pubtabnet,train,0.305,0
pubtabnet_train_PMC4289364_005_00.png,pubtabnet,train,0.2766,0
pubtabnet_train_PMC4213800_002_00.png,pubtabnet,train,0.2955,0
pubtabnet_train_PMC4413862_004_00.png,pubtabnet,train,0.3415,0
pubtabnet_train_PMC3478977_001_00.png,pubtabnet,train,0.5526,0
pubtabnet_train_PMC4828867_002_00.png,pubtabnet,train,0.2955,0
pubtabnet_train_PMC3890503_001_00.png,pubtabnet,train,0.1341,0
pubtabnet_train_PMC1594580_001_00.png,pubtabnet,train,0.1905,0
pubtabnet_train_PMC3765519_003_00.png,pubtabnet,train,0.155,0
pubtabnet_train_PMC4662747_002_00.png,pubtabnet,train,0.4375,0
pubtabnet_train_PMC3247864_004_00.png,pubtabnet,train,0.2821,0
pubtabnet_train_PMC4856069_002_00.png,pubtabnet,train,0.0566,0
pubtabnet_train_PMC4260205_006_00.png,pubtabnet,train,0.3235,0
pubtabnet_train_PMC1821043_007_00.png,pubtabnet,train,0.2192,0
pubtabnet_train_PMC3128000_002_00.png,pubtabnet,train,0.2,0
pubtabnet_train_PMC5327515_003_00.png,pubtabnet,train,0.3214,0
pubtabnet_train_PMC3658828_004_01.png,pubtabnet,train,0.1724,0
pubtabnet_train_PMC4289174_003_00.png,pubtabnet,train,0.3506,0
pubtabnet_train_PMC2077860_002_00.png,pubtabnet,train,0.1429,0
pubtabnet_train_PMC3540010_001_01.png,pubtabnet,train,0.2593,0
pubtabnet_train_PMC4912716_003_00.png,pubtabnet,train,0.12,0
pubtabnet_train_PMC3044303_009_00.png,pubtabnet,train,0.0725,0
pubtabnet_train_PMC5127801_002_00.png,pubtabnet,train,0.3913,0
pubtabnet_train_PMC4034394_004_00.png,pubtabnet,train,0.1875,0
pubtabnet_train_PMC4587603_004_00.png,pubtabnet,train,0.4118,0
pubtabnet_train_PMC5093406_002_00.png,pubtabnet,train,0.1744,0
pubtabnet_train_PMC5425121_004_00.png,pubtabnet,train,0.1166,0
pubtabnet_train_PMC4377955_006_00.png,pubtabnet,train,0.1071,0
pubtabnet_train_PMC5307702_005_01.png,pubtabnet,train,0.365,0
pubtabnet_train_PMC2607295_004_00.png,pubtabnet,train,0.441,0
pubtabnet_train_PMC4937000_014_00.png,pubtabnet,train,0.3662,0
pubtabnet_train_PMC4699008_004_00.png,pubtabnet,train,0.4311,0
pubtabnet_train_PMC5655282_005_01.png,pubtabnet,train,0.1892,0
pubtabnet_train_PMC4523027_004_00.png,pubtabnet,train,0.3125,0
pubtabnet_train_PMC2330143_004_01.png,pubtabnet,train,0.4694,0
pubtabnet_train_PMC5720506_006_01.png,pubtabnet,train,0.2727,0
pubtabnet_train_PMC5635465_016_00.png,pubtabnet,train,0.1867,0
pubtabnet_train_PMC3674944_004_00.png,pubtabnet,train,0.1,0
pubtabnet_train_PMC5699019_002_01.png,pubtabnet,train,0.3148,0
pubtabnet_train_PMC5975485_007_00.png,pubtabnet,train,0.2203,0
pubtabnet_train_PMC2335111_005_01.png,pubtabnet,train,0.2826,0
pubtabnet_train_PMC3912822_002_00.png,pubtabnet,train,0.0875,0
pubtabnet_train_PMC4034026_002_00.png,pubtabnet,train,0.1522,0
pubtabnet_train_PMC4467667_005_00.png,pubtabnet,train,0.3333,0
pubtabnet_train_PMC5937434_002_00.png,pubtabnet,train,0.3,0
pubtabnet_train_PMC4855338_006_00.png,pubtabnet,train,0.4062,0
pubtabnet_train_PMC3270363_002_00.png,pubtabnet,train,0.1917,0
pubtabnet_train_PMC5946543_004_00.png,pubtabnet,train,0.3636,0
pubtabnet_train_PMC3276445_005_01.png,pubtabnet,train,0.1314,0
pubtabnet_train_PMC3583752_002_00.png,pubtabnet,train,0.3559,0
pubtabnet_train_PMC1253756_004_00.png,pubtabnet,train,0.1667,0
pubtabnet_train_PMC5137934_004_00.png,pubtabnet,train,0.0877,0
pubtabnet_train_PMC5619468_003_00.png,pubtabnet,train,0.3043,0
pubtabnet_train_PMC3239364_014_00.png,pubtabnet,train,0.3987,0
pubtabnet_train_PMC4522085_003_00.png,pubtabnet,train,0.4417,0
pubtabnet_train_PMC5339275_003_00.png,pubtabnet,train,0.0439,0
pubtabnet_train_PMC4061817_009_00.png,pubtabnet,train,0.3,0
pubtabnet_train_PMC4287131_004_01.png,pubtabnet,train,0.1892,0
pubtabnet_train_PMC2563015_003_00.png,pubtabnet,train,0.1915,0
pubtabnet_train_PMC5064798_010_00.png,pubtabnet,train,0.2211,0
pubtabnet_train_PMC4750290_007_00.png,pubtabnet,train,0.2812,0
pubtabnet_train_PMC5855894_013_00.png,pubtabnet,train,0.2778,0
pubtabnet_train_PMC3773922_003_01.png,pubtabnet,train,0.2241,0
pubtabnet_train_PMC5690406_014_00.png,pubtabnet,train,0.113,0
pubtabnet_train_PMC4460303_009_00.png,pubtabnet,train,0.1154,0
pubtabnet_train_PMC2706248_004_00.png,pubtabnet,train,0.425,0
pubtabnet_train_PMC4159525_002_00.png,pubtabnet,train,0.246,0
pubtabnet_train_PMC2984391_005_00.png,pubtabnet,train,0.0976,0
pubtabnet_train_PMC4032455_002_00.png,pubtabnet,train,0.2388,0
pubtabnet_train_PMC3617014_005_00.png,pubtabnet,train,0.1429,0
pubtabnet_train_PMC2268946_004_00.png,pubtabnet,train,0.1299,0
pubtabnet_train_PMC4163389_005_00.png,pubtabnet,train,0.125,0
pubtabnet_train_PMC3677615_006_00.png,pubtabnet,train,0.2206,0
pubtabnet_train_PMC4080695_004_00.png,pubtabnet,train,0.1284,0
pubtabnet_train_PMC3545893_003_00.png,pubtabnet,train,0.176,0
pubtabnet_train_PMC6063861_001_00.png,pubtabnet,train,0.2667,0
pubtabnet_train_PMC5351164_005_00.png,pubtabnet,train,0.2185,0
pubtabnet_train_PMC5335811_003_00.png,pubtabnet,train,0.4318,0
pubtabnet_train_PMC3590861_002_00.png,pubtabnet,train,0.3657,0
pubtabnet_train_PMC4778306_005_00.png,pubtabnet,train,0.037,0
pubtabnet_train_PMC3680180_006_01.png,pubtabnet,train,0.18,0
pubtabnet_train_PMC2927540_003_00.png,pubtabnet,train,0.4554,0
pubtabnet_train_PMC3406987_003_01.png,pubtabnet,train,0.3267,0
pubtabnet_train_PMC4940873_005_00.png,pubtabnet,train,0.1587,0
pubtabnet_train_PMC5017101_003_00.png,pubtabnet,train,0.3226,0
pubtabnet_train_PMC4392803_006_00.png,pubtabnet,train,0.3364,0
pubtabnet_train_PMC4674950_003_00.png,pubtabnet,train,0.0943,0
pubtabnet_train_PMC5580632_007_00.png,pubtabnet,train,0.116,0
pubtabnet_train_PMC3633049_011_00.png,pubtabnet,train,0.1379,0
pubtabnet_train_PMC5034652_010_00.png,pubtabnet,train,0.3182,0
pubtabnet_train_PMC5380667_001_00.png,pubtabnet,train,0.2778,0
pubtabnet_train_PMC4818803_003_00.png,pubtabnet,train,0.2188,0
pubtabnet_train_PMC2887168_001_00.png,pubtabnet,train,0.4853,0
pubtabnet_train_PMC5849379_003_00.png,pubtabnet,train,0.3696,0
pubtabnet_train_PMC5374690_003_00.png,pubtabnet,train,0.3504,0
pubtabnet_train_PMC2474598_001_01.png,pubtabnet,train,0.2705,0
pubtabnet_train_PMC3303155_002_00.png,pubtabnet,train,0.3158,0
pubtabnet_train_PMC2945128_005_00.png,pubtabnet,train,0.1011,0
pubtabnet_train_PMC5035949_002_00.png,pubtabnet,train,0.082,0
pubtabnet_train_PMC4856716_001_00.png,pubtabnet,train,0.2459,0
pubtabnet_train_PMC2383911_005_00.png,pubtabnet,train,0.1373,0
pubtabnet_train_PMC3156784_004_00.png,pubtabnet,train,0.2273,0
pubtabnet_train_PMC5373134_004_00.png,pubtabnet,train,0.1667,0
pubtabnet_train_PMC4815177_002_00.png,pubtabnet,train,0.3529,0
pubtabnet_train_PMC4392477_004_00.png,pubtabnet,train,0.3,0
pubtabnet_train_PMC5981900_002_00.png,pubtabnet,train,0.0972,0
pubtabnet_train_PMC4064810_004_00.png,pubtabnet,train,0.2137,0
pubtabnet_train_PMC5615498_014_00.png,pubtabnet,train,0.0374,0
pubtabnet_train_PMC5579937_002_01.png,pubtabnet,train,0.2197,0
pubtabnet_train_PMC4000767_006_00.png,pubtabnet,train,0.2727,0
pubtabnet_train_PMC3575596_003_00.png,pubtabnet,train,0.3043,0
pubtabnet_train_PMC5619380_004_00.png,pubtabnet,train,0.2692,0
pubtabnet_train_PMC3782842_002_00.png,pubtabnet,train,0.2179,0
pubtabnet_train_PMC5452400_007_00.png,pubtabnet,train,0.1875,0
pubtabnet_train_PMC3396252_006_00.png,pubtabnet,train,0.2434,0
pubtabnet_train_PMC4460696_002_00.png,pubtabnet,train,0.3333,0
pubtabnet_train_PMC4992732_005_00.png,pubtabnet,train,0.1379,0
pubtabnet_train_PMC5727273_003_00.png,pubtabnet,train,0.1029,0
pubtabnet_train_PMC2749058_005_00.png,pubtabnet,train,0.3071,0
pubtabnet_train_PMC3560211_003_01.png,pubtabnet,train,0.1918,0
pubtabnet_train_PMC3328923_004_01.png,pubtabnet,train,0.2336,0
pubtabnet_train_PMC5645160_003_01.png,pubtabnet,train,0.2188,0
pubtabnet_train_PMC2212636_008_00.png,pubtabnet,train,0.2812,0
pubtabnet_train_PMC5292336_004_00.png,pubtabnet,train,0.2534,0
pubtabnet_train_PMC3608221_005_01.png,pubtabnet,train,0.383,0
pubtabnet_train_PMC4329564_007_00.png,pubtabnet,train,0.1176,0
pubtabnet_train_PMC4456696_003_00.png,pubtabnet,train,0.3733,0
pubtabnet_train_PMC6044081_003_00.png,pubtabnet,train,0.4266,0
pubtabnet_train_PMC1166581_004_00.png,pubtabnet,train,0.2778,0
pubtabnet_train_PMC4512040_005_00.png,pubtabnet,train,0.1553,0
pubtabnet_train_PMC3326575_003_00.png,pubtabnet,train,0.5484,0
pubtabnet_train_PMC3073910_003_00.png,pubtabnet,train,0.2151,0
pubtabnet_train_PMC3356898_002_00.png,pubtabnet,train,0.2264,0
pubtabnet_train_PMC4464726_015_00.png,pubtabnet,train,0.2113,0
pubtabnet_train_PMC5828562_002_00.png,pubtabnet,train,0.241,0
pubtabnet_train_PMC2708188_005_00.png,pubtabnet,train,0.4649,0
pubtabnet_train_PMC4195998_006_00.png,pubtabnet,train,0.125,0
pubtabnet_train_PMC5534480_005_00.png,pubtabnet,train,0.0784,0
pubtabnet_train_PMC3646256_006_00.png,pubtabnet,train,0.0833,0
pubtabnet_train_PMC2758875_004_00.png,pubtabnet,train,0.12,0
pubtabnet_train_PMC5038690_017_00.png,pubtabnet,train,0.2667,0
pubtabnet_train_PMC5191178_020_00.png,pubtabnet,train,0.3636,0
pubtabnet_train_PMC5847122_007_00.png,pubtabnet,train,0.175,0
pubtabnet_train_PMC4978737_001_00.png,pubtabnet,train,0.2917,0
pubtabnet_train_PMC2765956_004_01.png,pubtabnet,train,0.2692,0
pubtabnet_train_PMC2217522_004_00.png,pubtabnet,train,0.3505,0
pubtabnet_train_PMC3231474_018_02.png,pubtabnet,train,0.1053,0
pubtabnet_train_PMC2323394_004_00.png,pubtabnet,train,0.2727,0
pubtabnet_train_PMC4572658_004_00.png,pubtabnet,train,0.3793,0
pubtabnet_train_PMC5594460_004_00.png,pubtabnet,train,0.3846,0
pubtabnet_train_PMC4276658_006_00.png,pubtabnet,train,0.2,0
pubtabnet_train_PMC4389997_006_00.png,pubtabnet,train,0.1848,0
pubtabnet_train_PMC5151110_006_00.png,pubtabnet,train,0.3182,0
pubtabnet_train_PMC4384384_002_00.png,pubtabnet,train,0.2778,0
pubtabnet_train_PMC4363359_003_01.png,pubtabnet,train,0.2348,0
pubtabnet_train_PMC5967453_004_01.png,pubtabnet,train,0.1667,0
pubtabnet_train_PMC3617072_004_00.png,pubtabnet,train,0.3655,0
pubtabnet_train_PMC2586619_017_00.png,pubtabnet,train,0.2703,0
pubtabnet_train_PMC5800235_003_00.png,pubtabnet,train,0.1206,0
pubtabnet_train_PMC4696229_004_02.png,pubtabnet,train,0.1429,0
pubtabnet_train_PMC4197260_003_00.png,pubtabnet,train,0.4662,0
pubtabnet_train_PMC3765335_009_00.png,pubtabnet,train,0.4771,0
pubtabnet_train_PMC5129094_005_01.png,pubtabnet,train,0.0873,0
pubtabnet_train_PMC4303130_003_01.png,pubtabnet,train,0.2688,0
pubtabnet_train_PMC5660903_012_01.png,pubtabnet,train,0.1477,0
pubtabnet_train_PMC3680707_003_00.png,pubtabnet,train,0.1957,0
pubtabnet_train_PMC5726243_002_01.png,pubtabnet,train,0.0854,0
pubtabnet_train_PMC4407413_014_00.png,pubtabnet,train,0.08,0
pubtabnet_train_PMC4094874_003_00.png,pubtabnet,train,0.2857,0
pubtabnet_train_PMC2945991_002_00.png,pubtabnet,train,0.2963,0
pubtabnet_train_PMC3420128_003_00.png,pubtabnet,train,0.1104,0
pubtabnet_train_PMC5879641_006_00.png,pubtabnet,train,0.7621,0
pubtabnet_train_PMC4004455_003_00.png,pubtabnet,train,0.0809,0
pubtabnet_train_PMC5576296_002_01.png,pubtabnet,train,0.3051,0
pubtabnet_train_PMC4016308_004_00.png,pubtabnet,train,0.2778,0
pubtabnet_train_PMC3246780_008_00.png,pubtabnet,train,0.4096,0
pubtabnet_train_PMC5791109_004_00.png,pubtabnet,train,0.1818,0
pubtabnet_train_PMC1976126_003_00.png,pubtabnet,train,0.1848,0
pubtabnet_train_PMC2777138_003_00.png,pubtabnet,train,0.1688,0
pubtabnet_train_PMC3750722_006_01.png,pubtabnet,train,0.3478,0
pubtabnet_train_PMC5607581_003_00.png,pubtabnet,train,0.1059,0
pubtabnet_train_PMC5800043_004_01.png,pubtabnet,train,0.1351,0
pubtabnet_train_PMC2790510_001_00.png,pubtabnet,train,0.1045,0
pubtabnet_train_PMC3983854_007_00.png,pubtabnet,train,0.092,0
pubtabnet_train_PMC3816786_002_00.png,pubtabnet,train,0.2121,0
pubtabnet_train_PMC5438626_008_00.png,pubtabnet,train,0.33,0
pubtabnet_train_PMC3359658_002_01.png,pubtabnet,train,0.383,0
pubtabnet_train_PMC4209457_004_00.png,pubtabnet,train,0.5374,0
pubtabnet_train_PMC4966585_003_01.png,pubtabnet,train,0.3889,0
pubtabnet_train_PMC2928190_004_01.png,pubtabnet,train,0.124,0
pubtabnet_train_PMC4409734_006_00.png,pubtabnet,train,0.2056,0
pubtabnet_train_PMC5869362_003_00.png,pubtabnet,train,0.0847,0
pubtabnet_train_PMC3830513_006_00.png,pubtabnet,train,0.2281,0
pubtabnet_train_PMC5675981_002_00.png,pubtabnet,train,0.3485,0
pubtabnet_train_PMC3658571_003_00.png,pubtabnet,train,0.1872,0
pubtabnet_train_PMC5441502_003_00.png,pubtabnet,train,0.2941,0
pubtabnet_train_PMC3473241_005_01.png,pubtabnet,train,0.4,0
pubtabnet_train_PMC5437557_008_00.png,pubtabnet,train,0.2698,0
pubtabnet_train_PMC5143783_004_00.png,pubtabnet,train,0.3088,0
pubtabnet_train_PMC5129388_002_01.png,pubtabnet,train,0.2963,0
pubtabnet_train_PMC5551755_006_00.png,pubtabnet,train,0.1486,0
pubtabnet_train_PMC5649069_003_01.png,pubtabnet,train,0.3846,0
pubtabnet_train_PMC4016593_001_00.png,pubtabnet,train,0.3,0
pubtabnet_train_PMC4015744_003_00.png,pubtabnet,train,0.2222,0
pubtabnet_train_PMC6021820_010_00.png,pubtabnet,train,0.129,0
pubtabnet_train_PMC4336683_002_00.png,pubtabnet,train,0.2174,0
pubtabnet_train_PMC4464879_002_00.png,pubtabnet,train,0.0833,0
pubtabnet_train_PMC3037302_004_02.png,pubtabnet,train,0.1744,0
pubtabnet_train_PMC5527106_004_00.png,pubtabnet,train,0.0588,0
pubtabnet_train_PMC4636775_004_00.png,pubtabnet,train,0.2706,0
pubtabnet_train_PMC4837749_010_00.png,pubtabnet,train,0.125,0
pubtabnet_train_PMC2585091_004_01.png,pubtabnet,train,0.12,0
pubtabnet_train_PMC3668182_001_00.png,pubtabnet,train,0.1538,0
pubtabnet_train_PMC3975862_003_00.png,pubtabnet,train,0.1379,0
pubtabnet_train_PMC4950794_007_00.png,pubtabnet,train,0.1071,0
pubtabnet_train_PMC5347920_001_00.png,pubtabnet,train,0.1228,0
pubtabnet_train_PMC4499175_004_00.png,pubtabnet,train,0.2609,0
pubtabnet_train_PMC1839092_004_01.png,pubtabnet,train,0.3077,0
pubtabnet_train_PMC5544112_018_00.png,pubtabnet,train,0.359,0
pubtabnet_train_PMC3852118_003_00.png,pubtabnet,train,0.2222,0
pubtabnet_train_PMC2642808_003_00.png,pubtabnet,train,0.2273,0
pubtabnet_train_PMC5992692_005_01.png,pubtabnet,train,0.3913,0
pubtabnet_train_PMC1868764_008_00.png,pubtabnet,train,0.0769,0
pubtabnet_train_PMC3668987_002_00.png,pubtabnet,train,0.4483,0
pubtabnet_train_PMC5029086_004_00.png,pubtabnet,train,0.3415,0
pubtabnet_train_PMC3350441_003_00.png,pubtabnet,train,0.3718,0
pubtabnet_train_PMC5352799_011_01.png,pubtabnet,train,0.4106,0
pubtabnet_train_PMC3373063_003_00.png,pubtabnet,train,0.1757,0
pubtabnet_train_PMC3654919_026_00.png,pubtabnet,train,0.1856,0
pubtabnet_train_PMC2216064_002_00.png,pubtabnet,train,0.3106,0
pubtabnet_train_PMC4967511_007_00.png,pubtabnet,train,0.3,0
pubtabnet_train_PMC3947817_009_01.png,pubtabnet,train,0.375,0
pubtabnet_train_PMC5685153_020_00.png,pubtabnet,train,0.36,0
pubtabnet_train_PMC5650408_005_00.png,pubtabnet,train,0.234,0
pubtabnet_train_PMC4247609_004_00.png,pubtabnet,train,0.193,0
pubtabnet_train_PMC5473384_004_01.png,pubtabnet,train,0.15,0
pubtabnet_train_PMC4625927_003_00.png,pubtabnet,train,0.271,0
pubtabnet_train_PMC4279682_002_00.png,pubtabnet,train,0.1333,0
pubtabnet_train_PMC4657259_002_01.png,pubtabnet,train,0.2051,0
pubtabnet_train_PMC3549724_002_00.png,pubtabnet,train,0.3448,0
pubtabnet_train_PMC2367501_002_00.png,pubtabnet,train,0.1951,0
pubtabnet_train_PMC5702560_004_00.png,pubtabnet,train,0.2653,0
pubtabnet_train_PMC2640375_007_00.png,pubtabnet,train,0.2088,0
pubtabnet_train_PMC3575266_005_00.png,pubtabnet,train,0.2909,0
pubtabnet_train_PMC2778146_002_00.png,pubtabnet,train,0.2667,0
pubtabnet_train_PMC4214497_002_00.png,pubtabnet,train,0.2174,0
pubtabnet_train_PMC3075219_003_00.png,pubtabnet,train,0.3158,0
pubtabnet_train_PMC2917030_009_00.png,pubtabnet,train,0.2849,0
pubtabnet_train_PMC4227377_003_00.png,pubtabnet,train,0.2143,0
pubtabnet_train_PMC4299486_008_01.png,pubtabnet,train,0.236,0
pubtabnet_train_PMC2116997_001_00.png,pubtabnet,train,0.2414,0
pubtabnet_train_PMC5487513_010_00.png,pubtabnet,train,0.1628,0
pubtabnet_train_PMC1617091_005_00.png,pubtabnet,train,0.2222,0
pubtabnet_train_PMC6040283_012_01.png,pubtabnet,train,0.1552,0
pubtabnet_train_PMC3987042_010_00.png,pubtabnet,train,0.0746,0
pubtabnet_train_PMC3135505_013_00.png,pubtabnet,train,0.1609,0
pubtabnet_train_PMC3138020_007_01.png,pubtabnet,train,0.3636,0
pubtabnet_train_PMC5464910_001_00.png,pubtabnet,train,0.1875,0
pubtabnet_train_PMC3982715_001_00.png,pubtabnet,train,0.4286,0
pubtabnet_train_PMC5719732_006_00.png,pubtabnet,train,0.1111,0
pubtabnet_train_PMC4849074_002_01.png,pubtabnet,train,0.1842,0
pubtabnet_train_PMC5561585_004_00.png,pubtabnet,train,0.211,0
pubtabnet_train_PMC4293579_002_00.png,pubtabnet,train,0.2857,0
pubtabnet_train_PMC4759936_008_01.png,pubtabnet,train,0.2245,0
pubtabnet_train_PMC2235837_002_00.png,pubtabnet,train,0.1149,0
pubtabnet_train_PMC5759272_004_00.png,pubtabnet,train,0.2846,0
pubtabnet_train_PMC6014047_010_00.png,pubtabnet,train,0.3478,0
pubtabnet_train_PMC4166661_002_00.png,pubtabnet,train,0.3939,0
pubtabnet_train_PMC2942793_005_00.png,pubtabnet,train,0.5942,0
pubtabnet_train_PMC3520832_003_00.png,pubtabnet,train,0.2027,0
pubtabnet_train_PMC5006611_007_00.png,pubtabnet,train,0.0877,0
pubtabnet_train_PMC4201146_002_00.png,pubtabnet,train,0.1515,0
pubtabnet_train_PMC3728469_004_00.png,pubtabnet,train,0.6161,0
pubtabnet_train_PMC5732827_003_00.png,pubtabnet,train,0.1929,0
pubtabnet_train_PMC3656399_002_00.png,pubtabnet,train,0.2424,0
pubtabnet_train_PMC3117806_011_01.png,pubtabnet,train,0.1724,0
pubtabnet_train_PMC5356565_003_01.png,pubtabnet,train,0.0862,0
pubtabnet_train_PMC6048839_004_00.png,pubtabnet,train,0.2169,0
pubtabnet_train_PMC4562189_004_00.png,pubtabnet,train,0.1667,0
pubtabnet_train_PMC2936403_002_00.png,pubtabnet,train,0.157,0
pubtabnet_train_PMC3750918_005_00.png,pubtabnet,train,0.3882,0
pubtabnet_train_PMC4105783_003_00.png,pubtabnet,train,0.2203,0
pubtabnet_train_PMC5394125_004_00.png,pubtabnet,train,0.3333,0
pubtabnet_train_PMC5504335_006_00.png,pubtabnet,train,0.1702,0
pubtabnet_train_PMC5001202_008_00.png,pubtabnet,train,0.1695,0
pubtabnet_train_PMC3113715_008_01.png,pubtabnet,train,0.1068,0
pubtabnet_train_PMC5451375_002_00.png,pubtabnet,train,0.2766,0
pubtabnet_train_PMC3020686_003_00.png,pubtabnet,train,0.2037,0
pubtabnet_train_PMC3835001_003_00.png,pubtabnet,train,0.3023,0
